student_id,name,subject,internal_marks,external_marks,total_score,grade,attendance_percentage,passed,subject_interest_level,needs_support_in_subject,peer_help_provided,semester_gpa
62,Hansh Chandran,Computer Organization,10,53,63,C,72,Yes,1,Yes,No,5.73
62,Hansh Chandran,Database Management Systems,12,56,68,C,71,Yes,3,Yes,No,5.73
62,Hansh Chandran,Data Communication,27,32,59,C,87,Yes,4,Yes,Yes,5.73
63,Akarsh Reddy,Object Oriented Programming,28,23,51,D,84,Yes,3,Yes,No,7.06
63,Akarsh Reddy,Discrete Mathematics,26,60,86,A,67,Yes,2,Yes,No,7.06
63,Akarsh Reddy,Computer Organization,18,54,72,B,91,Yes,4,Yes,Yes,7.06
63,Akarsh Reddy,Database Management Systems,26,29,55,C,87,Yes,3,No,Yes,7.06
63,Akarsh Reddy,Data Communication,12,52,64,C,73,Yes,5,No,No,7.06
64,Kismat Bir,Object Oriented Programming,26,64,90,A,90,Yes,2,No,No,9.81
64,Kismat Bir,Discrete Mathematics,23,67,90,A,69,Yes,5,Yes,Yes,9.81
64,Kismat Bir,Computer Organization,20,67,87,A,67,Yes,3,Yes,No,9.81
64,Kismat Bir,Database Management Systems,13,25,38,F,70,No,3,No,Yes,9.81
64,Kismat Bir,Data Communication,17,29,46,D,92,Yes,5,Yes,No,9.81
65,Jayan Kapur,Object Oriented Programming,26,24,50,D,60,Yes,5,No,No,7.21
65,Jayan Kapur,Discrete Mathematics,15,31,46,D,64,Yes,4,Yes,No,7.21
65,Jayan Kapur,Computer Organization,20,64,84,B,64,Yes,4,Yes,No,7.21
65,Jayan Kapur,Database Management Systems,18,33,51,D,60,Yes,5,Yes,Yes,7.21
65,Jayan Kapur,Data Communication,24,22,46,D,74,Yes,4,No,No,7.21
66,Madhav Saran,Object Oriented Programming,13,60,73,B,69,Yes,1,Yes,Yes,5.19
66,Madhav Saran,Discrete Mathematics,25,51,76,B,79,Yes,2,Yes,No,5.19
66,Madhav Saran,Computer Organization,10,49,59,C,66,Yes,1,Yes,No,5.19
66,Madhav Saran,Database Management Systems,14,56,70,B,81,Yes,3,No,Yes,5.19
66,Madhav Saran,Data Communication,20,32,52,D,81,Yes,5,Yes,No,5.19
67,Renee Jaggi,Object Oriented Programming,13,29,42,D,97,Yes,1,Yes,No,6.16
67,Renee Jaggi,Discrete Mathematics,23,62,85,A,70,Yes,3,Yes,No,6.16
67,Renee Jaggi,Computer Organization,24,48,72,B,66,Yes,3,Yes,No,6.16
67,Renee Jaggi,Database Management Systems,18,23,41,D,62,Yes,5,Yes,Yes,6.16
67,Renee Jaggi,Data Communication,20,64,84,B,70,Yes,5,No,Yes,6.16
68,Aarna Doshi,Object Oriented Programming,22,36,58,C,81,Yes,5,Yes,No,7.46
68,Aarna Doshi,Discrete Mathematics,26,43,69,C,62,Yes,4,Yes,No,7.46
68,Aarna Doshi,Computer Organization,10,26,36,F,84,No,1,Yes,Yes,7.46
68,Aarna Doshi,Database Management Systems,28,34,62,C,81,Yes,2,No,Yes,7.46
68,Aarna Doshi,Data Communication,19,62,81,B,60,Yes,3,No,No,7.46
69,Saksham Virk,Object Oriented Programming,10,36,46,D,88,Yes,2,No,Yes,6.38
69,Saksham Virk,Discrete Mathematics,28,57,85,A,84,Yes,3,Yes,No,6.38
69,Saksham Virk,Computer Organization,22,37,59,C,82,Yes,1,Yes,No,6.38
69,Saksham Virk,Database Management Systems,19,65,84,B,77,Yes,1,Yes,No,6.38
69,Saksham Virk,Data Communication,21,41,62,C,80,Yes,1,Yes,Yes,6.38
70,Arhaan Doctor,Object Oriented Programming,20,28,48,D,92,Yes,2,Yes,No,8.72
70,Arhaan Doctor,Discrete Mathematics,18,45,63,C,61,Yes,3,No,Yes,8.72
70,Arhaan Doctor,Computer Organization,17,26,43,D,89,Yes,5,Yes,No,8.72
70,Arhaan Doctor,Database Management Systems,28,57,85,A,70,Yes,1,Yes,Yes,8.72
70,Arhaan Doctor,Data Communication,14,36,50,D,62,Yes,1,No,Yes,8.72
71,Hridaan Chandra,Object Oriented Programming,23,48,71,B,74,Yes,5,Yes,Yes,7.47
71,Hridaan Chandra,Discrete Mathematics,16,44,60,C,61,Yes,1,Yes,Yes,7.47
71,Hridaan Chandra,Computer Organization,19,54,73,B,100,Yes,4,Yes,No,7.47
71,Hridaan Chandra,Database Management Systems,27,63,90,A,72,Yes,4,No,No,7.47
71,Hridaan Chandra,Data Communication,23,40,63,C,61,Yes,5,No,Yes,7.47
72,Kabir Krishnan,Object Oriented Programming,23,32,55,C,99,Yes,1,No,Yes,7.69
72,Kabir Krishnan,Discrete Mathematics,21,59,80,B,75,Yes,2,No,Yes,7.69
72,Kabir Krishnan,Computer Organization,10,20,30,F,67,No,2,Yes,No,7.69
72,Kabir Krishnan,Database Management Systems,20,40,60,C,84,Yes,4,No,Yes,7.69
72,Kabir Krishnan,Data Communication,21,67,88,A,84,Yes,5,No,Yes,7.69
73,Zoya Cheema,Object Oriented Programming,24,30,54,D,61,Yes,3,Yes,No,9.2
73,Zoya Cheema,Discrete Mathematics,14,30,44,D,64,Yes,5,No,No,9.2
73,Zoya Cheema,Computer Organization,28,68,96,A,62,Yes,2,No,No,9.2
73,Zoya Cheema,Database Management Systems,16,33,49,D,62,Yes,3,No,Yes,9.2
73,Zoya Cheema,Data Communication,16,48,64,C,68,Yes,5,Yes,Yes,9.2
74,Mehul Kakar,Object Oriented Programming,21,31,52,D,80,Yes,3,Yes,No,5.25
74,Mehul Kakar,Discrete Mathematics,21,30,51,D,77,Yes,2,Yes,Yes,5.25
74,Mehul Kakar,Computer Organization,21,43,64,C,85,Yes,3,Yes,No,5.25
74,Mehul Kakar,Database Management Systems,17,29,46,D,77,Yes,5,No,No,5.25
74,Mehul Kakar,Data Communication,19,50,69,C,89,Yes,5,Yes,Yes,5.25
75,Krish Anand,Object Oriented Programming,23,24,47,D,99,Yes,4,Yes,Yes,6.73
75,Krish Anand,Discrete Mathematics,13,50,63,C,98,Yes,1,Yes,No,6.73
75,Krish Anand,Computer Organization,29,48,77,B,76,Yes,5,Yes,No,6.73
75,Krish Anand,Database Management Systems,16,70,86,A,63,Yes,3,Yes,No,6.73
75,Krish Anand,Data Communication,29,55,84,B,70,Yes,1,Yes,No,6.73
76,Farhan Chopra,Object Oriented Programming,28,40,68,C,72,Yes,4,No,No,5.95
76,Farhan Chopra,Discrete Mathematics,23,69,92,A,76,Yes,1,No,No,5.95
76,Farhan Chopra,Computer Organization,22,23,45,D,64,Yes,3,Yes,Yes,5.95
76,Farhan Chopra,Database Management Systems,27,31,58,C,60,Yes,2,No,Yes,5.95
76,Farhan Chopra,Data Communication,10,57,67,C,61,Yes,4,No,No,5.95
77,Chirag Sarraf,Object Oriented Programming,23,56,79,B,65,Yes,5,No,No,8.77
77,Chirag Sarraf,Discrete Mathematics,26,26,52,D,64,Yes,2,Yes,Yes,8.77
77,Chirag Sarraf,Computer Organization,24,52,76,B,90,Yes,3,Yes,Yes,8.77
77,Chirag Sarraf,Database Management Systems,26,67,93,A,66,Yes,2,Yes,No,8.77
77,Chirag Sarraf,Data Communication,25,29,54,D,72,Yes,4,No,Yes,8.77
78,Anay Magar,Object Oriented Programming,21,41,62,C,90,Yes,3,No,Yes,8.74
78,Anay Magar,Discrete Mathematics,17,46,63,C,70,Yes,4,Yes,Yes,8.74
78,Anay Magar,Computer Organization,16,52,68,C,96,Yes,3,Yes,Yes,8.74
78,Anay Magar,Database Management Systems,10,70,80,B,76,Yes,1,No,Yes,8.74
78,Anay Magar,Data Communication,22,65,87,A,99,Yes,4,No,No,8.74
79,Miraan Hari,Object Oriented Programming,27,59,86,A,84,Yes,5,No,No,5.41
79,Miraan Hari,Discrete Mathematics,19,63,82,B,75,Yes,4,Yes,No,5.41
79,Miraan Hari,Computer Organization,22,21,43,D,65,Yes,2,Yes,Yes,5.41
79,Miraan Hari,Database Management Systems,17,66,83,B,69,Yes,4,No,Yes,5.41
79,Miraan Hari,Data Communication,20,31,51,D,89,Yes,4,No,No,5.41
80,Vihaan Mahal,Object Oriented Programming,30,45,75,B,77,Yes,1,Yes,Yes,8.67
80,Vihaan Mahal,Discrete Mathematics,16,66,82,B,67,Yes,3,Yes,No,8.67
80,Vihaan Mahal,Computer Organization,15,35,50,D,79,Yes,1,No,Yes,8.67
80,Vihaan Mahal,Database Management Systems,13,36,49,D,85,Yes,3,No,Yes,8.67
80,Vihaan Mahal,Data Communication,10,68,78,B,62,Yes,2,No,No,8.67
81,Yashvi Dasgupta,Object Oriented Programming,14,38,52,D,84,Yes,1,Yes,Yes,6.47
81,Yashvi Dasgupta,Discrete Mathematics,29,23,52,D,99,Yes,4,No,Yes,6.47
81,Yashvi Dasgupta,Computer Organization,11,36,47,D,86,Yes,2,Yes,No,6.47
81,Yashvi Dasgupta,Database Management Systems,29,35,64,C,62,Yes,1,No,No,6.47
81,Yashvi Dasgupta,Data Communication,22,65,87,A,93,Yes,1,No,No,6.47
82,Anaya Batta,Object Oriented Programming,10,31,41,D,63,Yes,4,Yes,Yes,8.68
82,Anaya Batta,Discrete Mathematics,30,68,98,A,82,Yes,4,Yes,No,8.68
82,Anaya Batta,Computer Organization,14,45,59,C,61,Yes,4,No,Yes,8.68
82,Anaya Batta,Database Management Systems,20,41,61,C,97,Yes,5,No,Yes,8.68
82,Anaya Batta,Data Communication,16,54,70,B,76,Yes,1,Yes,Yes,8.68
83,Ehsaan Thakur,Object Oriented Programming,16,27,43,D,78,Yes,3,No,Yes,9.75
83,Ehsaan Thakur,Discrete Mathematics,20,38,58,C,71,Yes,5,Yes,Yes,9.75
83,Ehsaan Thakur,Computer Organization,10,64,74,B,65,Yes,1,No,Yes,9.75
83,Ehsaan Thakur,Database Management Systems,16,26,42,D,76,Yes,2,No,No,9.75
83,Ehsaan Thakur,Data Communication,10,48,58,C,81,Yes,2,Yes,Yes,9.75
84,Kanav Kurian,Object Oriented Programming,25,66,91,A,99,Yes,5,Yes,No,5.49
84,Kanav Kurian,Discrete Mathematics,19,68,87,A,78,Yes,5,Yes,No,5.49
84,Kanav Kurian,Computer Organization,30,42,72,B,83,Yes,2,Yes,No,5.49
84,Kanav Kurian,Database Management Systems,10,34,44,D,79,Yes,5,Yes,No,5.49
84,Kanav Kurian,Data Communication,12,37,49,D,89,Yes,1,Yes,Yes,5.49
85,Aarush Sharma,Object Oriented Programming,14,52,66,C,68,Yes,4,Yes,Yes,5.49
85,Aarush Sharma,Discrete Mathematics,14,53,67,C,92,Yes,1,No,No,5.49
85,Aarush Sharma,Computer Organization,27,36,63,C,83,Yes,3,No,No,5.49
85,Aarush Sharma,Database Management Systems,13,49,62,C,90,Yes,1,Yes,Yes,5.49
85,Aarush Sharma,Data Communication,19,57,76,B,77,Yes,2,Yes,No,5.49
86,Pranay Barad,Object Oriented Programming,17,59,76,B,100,Yes,1,Yes,No,6.16
86,Pranay Barad,Discrete Mathematics,21,33,54,D,91,Yes,5,Yes,No,6.16
86,Pranay Barad,Computer Organization,11,20,31,F,78,No,4,Yes,Yes,6.16
86,Pranay Barad,Database Management Systems,25,56,81,B,61,Yes,4,No,Yes,6.16
86,Pranay Barad,Data Communication,12,59,71,B,83,Yes,2,No,Yes,6.16
87,Divyansh Kadakia,Object Oriented Programming,17,29,46,D,96,Yes,3,Yes,No,5.26
87,Divyansh Kadakia,Discrete Mathematics,10,60,70,B,78,Yes,5,Yes,No,5.26
87,Divyansh Kadakia,Computer Organization,26,55,81,B,68,Yes,1,Yes,No,5.26
87,Divyansh Kadakia,Database Management Systems,13,61,74,B,66,Yes,1,Yes,Yes,5.26
87,Divyansh Kadakia,Data Communication,13,20,33,F,74,No,1,Yes,No,5.26
88,Lakshay Chandran,Object Oriented Programming,26,46,72,B,96,Yes,2,Yes,No,9.62
88,Lakshay Chandran,Discrete Mathematics,25,30,55,C,66,Yes,2,Yes,Yes,9.62
88,Lakshay Chandran,Computer Organization,27,45,72,B,74,Yes,4,Yes,No,9.62
88,Lakshay Chandran,Database Management Systems,11,59,70,B,91,Yes,5,Yes,Yes,9.62
88,Lakshay Chandran,Data Communication,22,51,73,B,93,Yes,4,No,No,9.62
89,Anahi Dayal,Object Oriented Programming,19,70,89,A,63,Yes,2,No,Yes,7.92
89,Anahi Dayal,Discrete Mathematics,18,57,75,B,77,Yes,4,No,Yes,7.92
89,Anahi Dayal,Computer Organization,20,44,64,C,68,Yes,4,Yes,Yes,7.92
89,Anahi Dayal,Database Management Systems,17,57,74,B,72,Yes,5,Yes,No,7.92
89,Anahi Dayal,Data Communication,27,34,61,C,89,Yes,1,Yes,No,7.92
90,Yashvi Sidhu,Object Oriented Programming,14,29,43,D,95,Yes,5,No,Yes,7.61
90,Yashvi Sidhu,Discrete Mathematics,16,69,85,A,70,Yes,1,Yes,No,7.61
90,Yashvi Sidhu,Computer Organization,29,23,52,D,84,Yes,5,Yes,No,7.61
90,Yashvi Sidhu,Database Management Systems,26,37,63,C,88,Yes,3,No,No,7.61
90,Yashvi Sidhu,Data Communication,27,33,60,C,98,Yes,3,Yes,No,7.61
91,Saanvi Thakur,Object Oriented Programming,18,45,63,C,88,Yes,1,No,No,9.68
91,Saanvi Thakur,Discrete Mathematics,21,30,51,D,97,Yes,2,No,No,9.68
91,Saanvi Thakur,Computer Organization,15,45,60,C,93,Yes,1,No,Yes,9.68
91,Saanvi Thakur,Database Management Systems,22,28,50,D,87,Yes,3,No,No,9.68
91,Saanvi Thakur,Data Communication,29,49,78,B,69,Yes,4,Yes,Yes,9.68
92,Mohanlal Swaminathan,Object Oriented Programming,14,56,70,B,80,Yes,2,Yes,Yes,6.7
92,Mohanlal Swaminathan,Discrete Mathematics,24,27,51,D,67,Yes,1,Yes,Yes,6.7
92,Mohanlal Swaminathan,Computer Organization,12,58,70,B,90,Yes,2,Yes,Yes,6.7
92,Mohanlal Swaminathan,Database Management Systems,30,54,84,B,73,Yes,2,No,Yes,6.7
92,Mohanlal Swaminathan,Data Communication,14,43,57,C,89,Yes,4,No,No,6.7
93,Vivaan Soman,Object Oriented Programming,20,29,49,D,87,Yes,1,No,No,8.26
93,Vivaan Soman,Discrete Mathematics,15,47,62,C,78,Yes,3,Yes,No,8.26
93,Vivaan Soman,Computer Organization,17,48,65,C,66,Yes,2,Yes,No,8.26
93,Vivaan Soman,Database Management Systems,29,46,75,B,81,Yes,2,No,Yes,8.26
93,Vivaan Soman,Data Communication,30,52,82,B,66,Yes,1,No,Yes,8.26
94,Shanaya Sinha,Object Oriented Programming,22,39,61,C,80,Yes,2,Yes,No,9.61
94,Shanaya Sinha,Discrete Mathematics,24,52,76,B,93,Yes,5,Yes,No,9.61
94,Shanaya Sinha,Computer Organization,16,30,46,D,82,Yes,4,Yes,Yes,9.61
94,Shanaya Sinha,Database Management Systems,22,46,68,C,74,Yes,5,Yes,Yes,9.61
94,Shanaya Sinha,Data Communication,29,29,58,C,66,Yes,1,Yes,No,9.61
95,Pari Wadhwa,Object Oriented Programming,18,51,69,C,85,Yes,2,No,No,5.4
95,Pari Wadhwa,Discrete Mathematics,14,69,83,B,87,Yes,4,Yes,Yes,5.4
95,Pari Wadhwa,Computer Organization,29,46,75,B,82,Yes,5,No,No,5.4
95,Pari Wadhwa,Database Management Systems,21,65,86,A,83,Yes,5,Yes,No,5.4
95,Pari Wadhwa,Data Communication,18,21,39,F,86,No,5,Yes,No,5.4
96,Prisha Lata,Object Oriented Programming,13,33,46,D,86,Yes,4,No,No,5.35
96,Prisha Lata,Discrete Mathematics,17,33,50,D,100,Yes,2,No,No,5.35
96,Prisha Lata,Computer Organization,16,41,57,C,98,Yes,2,No,Yes,5.35
96,Prisha Lata,Database Management Systems,22,25,47,D,64,Yes,1,No,Yes,5.35
96,Prisha Lata,Data Communication,26,69,95,A,96,Yes,1,No,Yes,5.35
97,Akarsh Subramaniam,Object Oriented Programming,12,64,76,B,77,Yes,5,No,No,7.63
97,Akarsh Subramaniam,Discrete Mathematics,28,58,86,A,84,Yes,4,No,Yes,7.63
97,Akarsh Subramaniam,Computer Organization,12,62,74,B,67,Yes,1,No,Yes,7.63
97,Akarsh Subramaniam,Database Management Systems,23,34,57,C,80,Yes,5,Yes,No,7.63
97,Akarsh Subramaniam,Data Communication,19,24,43,D,95,Yes,5,No,Yes,7.63
98,Biju Maharaj,Object Oriented Programming,20,57,77,B,76,Yes,1,No,Yes,5.21
98,Biju Maharaj,Discrete Mathematics,23,58,81,B,68,Yes,5,No,Yes,5.21
98,Biju Maharaj,Computer Organization,30,25,55,C,72,Yes,4,No,No,5.21
98,Biju Maharaj,Database Management Systems,13,28,41,D,99,Yes,3,Yes,No,5.21
98,Biju Maharaj,Data Communication,30,63,93,A,76,Yes,2,Yes,No,5.21
99,Siya Varma,Object Oriented Programming,10,54,64,C,62,Yes,1,No,No,7.04
99,Siya Varma,Discrete Mathematics,21,61,82,B,85,Yes,3,No,Yes,7.04
99,Siya Varma,Computer Organization,26,54,80,B,81,Yes,4,No,Yes,7.04
99,Siya Varma,Database Management Systems,15,40,55,C,63,Yes,4,No,No,7.04
99,Siya Varma,Data Communication,14,50,64,C,72,Yes,2,Yes,Yes,7.04
100,Vritika Viswanathan,Object Oriented Programming,14,70,84,B,92,Yes,4,Yes,No,9.24
100,Vritika Viswanathan,Discrete Mathematics,23,41,64,C,86,Yes,5,No,No,9.24
100,Vritika Viswanathan,Computer Organization,27,65,92,A,61,Yes,1,Yes,No,9.24
100,Vritika Viswanathan,Database Management Systems,23,30,53,D,68,Yes,4,Yes,No,9.24
100,Vritika Viswanathan,Data Communication,28,25,53,D,99,Yes,2,No,Yes,9.24
101,Anya Sethi,Object Oriented Programming,17,27,44,D,72,Yes,5,Yes,No,8.32
101,Anya Sethi,Discrete Mathematics,10,37,47,D,95,Yes,2,No,Yes,8.32
101,Anya Sethi,Computer Organization,26,60,86,A,97,Yes,3,Yes,Yes,8.32
101,Anya Sethi,Database Management Systems,30,65,95,A,88,Yes,1,No,No,8.32
101,Anya Sethi,Data Communication,29,59,88,A,72,Yes,5,No,Yes,8.32
102,Romil Kaur,Object Oriented Programming,15,21,36,F,94,No,3,Yes,No,9.81
102,Romil Kaur,Discrete Mathematics,25,24,49,D,81,Yes,2,Yes,No,9.81
102,Romil Kaur,Computer Organization,27,28,55,C,95,Yes,5,Yes,Yes,9.81
102,Romil Kaur,Database Management Systems,28,66,94,A,85,Yes,3,No,No,9.81
102,Romil Kaur,Data Communication,10,34,44,D,95,Yes,1,Yes,Yes,9.81
103,Zaina Chandra,Object Oriented Programming,11,57,68,C,98,Yes,4,No,Yes,5.71
103,Zaina Chandra,Discrete Mathematics,30,30,60,C,87,Yes,3,Yes,Yes,5.71
103,Zaina Chandra,Computer Organization,27,30,57,C,80,Yes,4,Yes,Yes,5.71
103,Zaina Chandra,Database Management Systems,12,53,65,C,79,Yes,1,No,No,5.71
103,Zaina Chandra,Data Communication,22,27,49,D,73,Yes,2,No,Yes,5.71
104,Tanya Khalsa,Object Oriented Programming,22,32,54,D,76,Yes,4,No,Yes,7.17
104,Tanya Khalsa,Discrete Mathematics,14,40,54,D,97,Yes,5,Yes,No,7.17
104,Tanya Khalsa,Computer Organization,29,59,88,A,66,Yes,4,No,No,7.17
104,Tanya Khalsa,Database Management Systems,29,55,84,B,75,Yes,2,Yes,Yes,7.17
104,Tanya Khalsa,Data Communication,26,64,90,A,97,Yes,3,No,Yes,7.17
105,Rania Dugar,Object Oriented Programming,26,56,82,B,99,Yes,2,No,No,6.07
105,Rania Dugar,Discrete Mathematics,23,31,54,D,92,Yes,2,No,Yes,6.07
105,Rania Dugar,Computer Organization,19,44,63,C,92,Yes,3,No,Yes,6.07
105,Rania Dugar,Database Management Systems,14,62,76,B,86,Yes,3,Yes,No,6.07
105,Rania Dugar,Data Communication,30,28,58,C,61,Yes,4,Yes,Yes,6.07
106,Nayantara Anne,Object Oriented Programming,28,44,72,B,66,Yes,5,No,Yes,9.31
106,Nayantara Anne,Discrete Mathematics,10,58,68,C,70,Yes,1,No,Yes,9.31
106,Nayantara Anne,Computer Organization,15,29,44,D,85,Yes,4,No,No,9.31
106,Nayantara Anne,Database Management Systems,29,21,50,D,64,Yes,2,Yes,No,9.31
106,Nayantara Anne,Data Communication,29,47,76,B,82,Yes,3,Yes,Yes,9.31
107,Saira Vaidya,Object Oriented Programming,17,50,67,C,68,Yes,2,No,No,9.7
107,Saira Vaidya,Discrete Mathematics,14,20,34,F,95,No,2,Yes,No,9.7
107,Saira Vaidya,Computer Organization,10,62,72,B,76,Yes,3,Yes,No,9.7
107,Saira Vaidya,Database Management Systems,16,57,73,B,90,Yes,1,No,No,9.7
107,Saira Vaidya,Data Communication,11,25,36,F,84,No,2,Yes,Yes,9.7
108,Adira Kapur,Object Oriented Programming,11,67,78,B,71,Yes,3,Yes,No,6.36
108,Adira Kapur,Discrete Mathematics,14,23,37,F,78,No,4,Yes,No,6.36
108,Adira Kapur,Computer Organization,18,38,56,C,79,Yes,5,No,Yes,6.36
108,Adira Kapur,Database Management Systems,13,57,70,B,89,Yes,4,No,No,6.36
108,Adira Kapur,Data Communication,16,36,52,D,75,Yes,4,Yes,No,6.36
109,Sumer Tak,Object Oriented Programming,26,28,54,D,79,Yes,1,No,No,8.33
109,Sumer Tak,Discrete Mathematics,11,46,57,C,95,Yes,5,No,Yes,8.33
109,Sumer Tak,Computer Organization,18,54,72,B,68,Yes,4,No,Yes,8.33
109,Sumer Tak,Database Management Systems,26,28,54,D,64,Yes,3,No,No,8.33
109,Sumer Tak,Data Communication,16,45,61,C,60,Yes,2,Yes,Yes,8.33
110,Kabir Dutt,Object Oriented Programming,16,26,42,D,83,Yes,3,No,No,7.87
110,Kabir Dutt,Discrete Mathematics,28,69,97,A,96,Yes,4,No,No,7.87
110,Kabir Dutt,Computer Organization,16,57,73,B,88,Yes,1,No,No,7.87
110,Kabir Dutt,Database Management Systems,11,36,47,D,86,Yes,4,No,No,7.87
110,Kabir Dutt,Data Communication,19,64,83,B,74,Yes,1,No,No,7.87
111,Eshani Gala,Object Oriented Programming,16,30,46,D,62,Yes,2,Yes,No,6.81
111,Eshani Gala,Discrete Mathematics,19,35,54,D,70,Yes,4,Yes,Yes,6.81
111,Eshani Gala,Computer Organization,29,53,82,B,91,Yes,1,Yes,No,6.81
111,Eshani Gala,Database Management Systems,18,48,66,C,95,Yes,2,Yes,No,6.81
111,Eshani Gala,Data Communication,22,52,74,B,75,Yes,4,Yes,Yes,6.81
112,Miraan Tailor,Object Oriented Programming,24,58,82,B,63,Yes,1,Yes,Yes,9.8
112,Miraan Tailor,Discrete Mathematics,26,40,66,C,90,Yes,5,Yes,Yes,9.8
112,Miraan Tailor,Computer Organization,19,50,69,C,95,Yes,2,No,Yes,9.8
112,Miraan Tailor,Database Management Systems,28,30,58,C,100,Yes,5,Yes,Yes,9.8
112,Miraan Tailor,Data Communication,15,25,40,D,75,Yes,5,Yes,Yes,9.8
113,Aayush Sridhar,Object Oriented Programming,17,30,47,D,90,Yes,4,No,No,5.16
113,Aayush Sridhar,Discrete Mathematics,28,28,56,C,75,Yes,4,Yes,Yes,5.16
113,Aayush Sridhar,Computer Organization,15,20,35,F,82,No,2,Yes,No,5.16
113,Aayush Sridhar,Database Management Systems,11,23,34,F,63,No,5,No,No,5.16
113,Aayush Sridhar,Data Communication,27,29,56,C,61,Yes,5,Yes,Yes,5.16
114,Keya Kade,Object Oriented Programming,30,25,55,C,86,Yes,1,No,No,9.11
114,Keya Kade,Discrete Mathematics,24,38,62,C,60,Yes,3,No,No,9.11
114,Keya Kade,Computer Organization,14,68,82,B,96,Yes,2,No,Yes,9.11
114,Keya Kade,Database Management Systems,16,54,70,B,87,Yes,1,Yes,Yes,9.11
114,Keya Kade,Data Communication,13,23,36,F,84,No,2,No,Yes,9.11
115,Bhavin Buch,Object Oriented Programming,15,47,62,C,90,Yes,2,Yes,Yes,5.54
115,Bhavin Buch,Discrete Mathematics,20,67,87,A,63,Yes,2,Yes,Yes,5.54
115,Bhavin Buch,Computer Organization,28,24,52,D,67,Yes,4,Yes,No,5.54
115,Bhavin Buch,Database Management Systems,19,60,79,B,81,Yes,1,No,Yes,5.54
115,Bhavin Buch,Data Communication,17,39,56,C,87,Yes,1,Yes,Yes,5.54
116,Samarth Chad,Object Oriented Programming,24,54,78,B,85,Yes,4,No,No,6.07
116,Samarth Chad,Discrete Mathematics,15,70,85,A,69,Yes,3,No,No,6.07
116,Samarth Chad,Computer Organization,12,23,35,F,97,No,5,Yes,No,6.07
116,Samarth Chad,Database Management Systems,11,54,65,C,79,Yes,3,Yes,No,6.07
116,Samarth Chad,Data Communication,16,29,45,D,76,Yes,2,Yes,Yes,6.07
117,Adira Agarwal,Object Oriented Programming,11,20,31,F,92,No,4,No,Yes,7.26
117,Adira Agarwal,Discrete Mathematics,11,33,44,D,82,Yes,2,No,No,7.26
117,Adira Agarwal,Computer Organization,15,64,79,B,96,Yes,2,No,Yes,7.26
117,Adira Agarwal,Database Management Systems,10,55,65,C,87,Yes,4,Yes,No,7.26
117,Adira Agarwal,Data Communication,22,33,55,C,72,Yes,5,Yes,Yes,7.26
118,Raunak Warrior,Object Oriented Programming,29,58,87,A,85,Yes,3,No,Yes,6.5
118,Raunak Warrior,Discrete Mathematics,13,30,43,D,62,Yes,2,No,Yes,6.5
118,Raunak Warrior,Computer Organization,25,58,83,B,67,Yes,2,No,Yes,6.5
118,Raunak Warrior,Database Management Systems,14,48,62,C,96,Yes,1,No,Yes,6.5
118,Raunak Warrior,Data Communication,12,46,58,C,71,Yes,1,Yes,No,6.5
119,Pranay Koshy,Object Oriented Programming,27,53,80,B,86,Yes,4,Yes,No,9.03
119,Pranay Koshy,Discrete Mathematics,11,53,64,C,86,Yes,2,Yes,Yes,9.03
119,Pranay Koshy,Computer Organization,19,65,84,B,88,Yes,3,Yes,No,9.03
119,Pranay Koshy,Database Management Systems,28,42,70,B,77,Yes,1,No,No,9.03
119,Pranay Koshy,Data Communication,18,66,84,B,88,Yes,3,Yes,No,9.03
120,Piya Mammen,Object Oriented Programming,11,32,43,D,80,Yes,2,Yes,Yes,9.89
120,Piya Mammen,Discrete Mathematics,16,35,51,D,88,Yes,4,No,No,9.89
120,Piya Mammen,Computer Organization,14,66,80,B,72,Yes,3,No,Yes,9.89
120,Piya Mammen,Database Management Systems,12,47,59,C,70,Yes,5,No,Yes,9.89
120,Piya Mammen,Data Communication,25,70,95,A,60,Yes,2,Yes,No,9.89
121,Zoya Tara,Object Oriented Programming,15,45,60,C,74,Yes,3,Yes,No,9.46
121,Zoya Tara,Discrete Mathematics,24,45,69,C,71,Yes,3,No,No,9.46
121,Zoya Tara,Computer Organization,14,46,60,C,80,Yes,5,No,No,9.46
121,Zoya Tara,Database Management Systems,21,26,47,D,88,Yes,1,Yes,No,9.46
121,Zoya Tara,Data Communication,30,54,84,B,67,Yes,1,No,Yes,9.46
122,Tejas Subramanian,Object Oriented Programming,11,34,45,D,86,Yes,2,Yes,No,8.49
122,Tejas Subramanian,Discrete Mathematics,12,33,45,D,69,Yes,4,No,Yes,8.49
122,Tejas Subramanian,Computer Organization,15,42,57,C,74,Yes,1,Yes,No,8.49
122,Tejas Subramanian,Database Management Systems,28,43,71,B,80,Yes,3,No,Yes,8.49
122,Tejas Subramanian,Data Communication,17,64,81,B,65,Yes,5,No,Yes,8.49
123,Seher Contractor,Object Oriented Programming,21,28,49,D,83,Yes,1,No,Yes,7.46
123,Seher Contractor,Discrete Mathematics,18,26,44,D,62,Yes,4,No,Yes,7.46
123,Seher Contractor,Computer Organization,25,60,85,A,70,Yes,4,No,Yes,7.46
123,Seher Contractor,Database Management Systems,24,51,75,B,70,Yes,3,No,No,7.46
123,Seher Contractor,Data Communication,17,65,82,B,61,Yes,4,No,No,7.46
