student_id,name,subject,internal_marks,external_marks,total_score,grade,attendance_percentage,passed,subject_interest_level,needs_support_in_subject,peer_help_provided,semester_gpa
254,Nakul Chandra,English Communication,13,65,78,B,76,Yes,5,No,No,6.87
254,Nakul Chandra,Basic Electronics,30,26,56,C,92,Yes,1,No,No,6.87
255,Mannat Wali,Mathematics-I,14,55,69,C,63,Yes,4,Yes,Yes,5.43
255,Mannat Wali,Programming in C,18,35,53,D,73,Yes,3,No,No,5.43
255,Mannat Wali,Engineering Physics,28,68,96,A,79,Yes,4,Yes,No,5.43
255,Mannat Wali,English Communication,21,34,55,C,93,Yes,3,Yes,Yes,5.43
255,Mannat Wali,Basic Electronics,27,26,53,D,70,Yes,4,Yes,No,5.43
256,Oorja Bhatnagar,Mathematics-I,24,38,62,C,65,Yes,5,No,Yes,9.51
256,Oorja Bhatnagar,Programming in C,13,60,73,B,68,Yes,2,No,No,9.51
256,Oorja Bhatnagar,Engineering Physics,13,43,56,C,69,Yes,5,Yes,Yes,9.51
256,Oorja Bhatnagar,English Communication,22,26,48,D,65,Yes,4,No,Yes,9.51
256,Oorja Bhatnagar,Basic Electronics,17,62,79,B,69,Yes,5,No,No,9.51
257,Anahi Bhakta,Mathematics-I,20,39,59,C,65,Yes,3,Yes,No,8.06
257,Anahi Bhakta,Programming in C,10,66,76,B,83,Yes,4,Yes,Yes,8.06
257,Anahi Bhakta,Engineering Physics,20,68,88,A,97,Yes,3,No,Yes,8.06
257,Anahi Bhakta,English Communication,29,29,58,C,75,Yes,5,Yes,No,8.06
257,Anahi Bhakta,Basic Electronics,18,34,52,D,66,Yes,1,Yes,No,8.06
258,Hazel Sinha,Mathematics-I,20,47,67,C,95,Yes,3,Yes,Yes,7.59
258,Hazel Sinha,Programming in C,27,41,68,C,71,Yes,5,Yes,Yes,7.59
258,Hazel Sinha,Engineering Physics,17,41,58,C,80,Yes,2,Yes,No,7.59
258,Hazel Sinha,English Communication,24,47,71,B,69,Yes,5,No,Yes,7.59
258,Hazel Sinha,Basic Electronics,28,51,79,B,71,Yes,5,No,No,7.59
259,Lavanya Bakshi,Mathematics-I,27,48,75,B,68,Yes,5,Yes,No,8.33
259,Lavanya Bakshi,Programming in C,16,46,62,C,60,Yes,4,Yes,Yes,8.33
259,Lavanya Bakshi,Engineering Physics,20,44,64,C,87,Yes,5,Yes,Yes,8.33
259,Lavanya Bakshi,English Communication,13,64,77,B,100,Yes,3,No,No,8.33
259,Lavanya Bakshi,Basic Electronics,21,49,70,B,72,Yes,1,No,No,8.33
260,Aarush Tailor,Mathematics-I,28,27,55,C,99,Yes,3,No,No,7.61
260,Aarush Tailor,Programming in C,16,35,51,D,92,Yes,1,Yes,Yes,7.61
260,Aarush Tailor,Engineering Physics,24,56,80,B,77,Yes,2,Yes,No,7.61
260,Aarush Tailor,English Communication,22,22,44,D,68,Yes,1,Yes,Yes,7.61
260,Aarush Tailor,Basic Electronics,15,59,74,B,94,Yes,5,No,Yes,7.61
261,Kavya Raj,Mathematics-I,29,31,60,C,71,Yes,2,Yes,No,9.72
261,Kavya Raj,Programming in C,27,66,93,A,89,Yes,2,Yes,Yes,9.72
261,Kavya Raj,Engineering Physics,29,67,96,A,89,Yes,3,Yes,No,9.72
261,Kavya Raj,English Communication,25,46,71,B,93,Yes,5,Yes,No,9.72
261,Kavya Raj,Basic Electronics,25,47,72,B,82,Yes,5,No,No,9.72
262,Kanav Rajagopalan,Mathematics-I,24,44,68,C,92,Yes,3,Yes,Yes,7.61
262,Kanav Rajagopalan,Programming in C,22,39,61,C,93,Yes,4,Yes,Yes,7.61
262,Kanav Rajagopalan,Engineering Physics,18,31,49,D,99,Yes,2,Yes,Yes,7.61
262,Kanav Rajagopalan,English Communication,17,70,87,A,83,Yes,3,Yes,Yes,7.61
262,Kanav Rajagopalan,Basic Electronics,29,65,94,A,98,Yes,1,Yes,Yes,7.61
263,Anvi Chana,Mathematics-I,10,43,53,D,73,Yes,1,No,Yes,9.84
263,Anvi Chana,Programming in C,25,23,48,D,92,Yes,5,Yes,Yes,9.84
263,Anvi Chana,Engineering Physics,29,67,96,A,76,Yes,2,No,Yes,9.84
263,Anvi Chana,English Communication,27,39,66,C,64,Yes,5,Yes,Yes,9.84
263,Anvi Chana,Basic Electronics,20,65,85,A,93,Yes,1,No,Yes,9.84
264,Dhanush Tella,Mathematics-I,10,39,49,D,72,Yes,5,No,Yes,9.43
264,Dhanush Tella,Programming in C,14,62,76,B,99,Yes,5,Yes,Yes,9.43
264,Dhanush Tella,Engineering Physics,10,29,39,F,78,No,1,No,Yes,9.43
264,Dhanush Tella,English Communication,29,61,90,A,81,Yes,1,No,Yes,9.43
264,Dhanush Tella,Basic Electronics,15,41,56,C,71,Yes,5,Yes,No,9.43
265,Aayush Jain,Mathematics-I,18,29,47,D,89,Yes,4,No,No,6.62
265,Aayush Jain,Programming in C,11,59,70,B,91,Yes,3,No,Yes,6.62
265,Aayush Jain,Engineering Physics,24,48,72,B,78,Yes,2,No,Yes,6.62
265,Aayush Jain,English Communication,18,39,57,C,63,Yes,2,Yes,Yes,6.62
265,Aayush Jain,Basic Electronics,30,31,61,C,78,Yes,2,Yes,No,6.62
266,Yashvi Bala,Mathematics-I,25,70,95,A,96,Yes,2,Yes,Yes,6.45
266,Yashvi Bala,Programming in C,28,41,69,C,100,Yes,4,Yes,No,6.45
266,Yashvi Bala,Engineering Physics,16,23,39,F,73,No,5,Yes,No,6.45
266,Yashvi Bala,English Communication,20,38,58,C,98,Yes,4,No,No,6.45
266,Yashvi Bala,Basic Electronics,26,24,50,D,62,Yes,1,No,Yes,6.45
267,Ritvik Deep,Mathematics-I,26,41,67,C,91,Yes,3,No,Yes,6.19
267,Ritvik Deep,Programming in C,27,40,67,C,85,Yes,2,No,Yes,6.19
267,Ritvik Deep,Engineering Physics,16,51,67,C,88,Yes,1,No,No,6.19
267,Ritvik Deep,English Communication,15,40,55,C,72,Yes,5,Yes,Yes,6.19
267,Ritvik Deep,Basic Electronics,16,69,85,A,94,Yes,3,Yes,No,6.19
268,Zeeshan Karpe,Mathematics-I,22,50,72,B,71,Yes,4,Yes,No,9.75
268,Zeeshan Karpe,Programming in C,14,21,35,F,63,No,2,Yes,Yes,9.75
268,Zeeshan Karpe,Engineering Physics,26,47,73,B,62,Yes,1,No,Yes,9.75
268,Zeeshan Karpe,English Communication,16,58,74,B,69,Yes,1,Yes,No,9.75
268,Zeeshan Karpe,Basic Electronics,25,28,53,D,93,Yes,3,Yes,No,9.75
269,Prisha Warrior,Mathematics-I,23,32,55,C,91,Yes,3,No,No,6.79
269,Prisha Warrior,Programming in C,15,60,75,B,67,Yes,4,No,No,6.79
269,Prisha Warrior,Engineering Physics,22,57,79,B,91,Yes,3,No,Yes,6.79
269,Prisha Warrior,English Communication,27,48,75,B,73,Yes,2,Yes,No,6.79
269,Prisha Warrior,Basic Electronics,21,21,42,D,71,Yes,5,Yes,Yes,6.79
270,Renee Gulati,Mathematics-I,28,39,67,C,87,Yes,1,No,Yes,9.6
270,Renee Gulati,Programming in C,22,52,74,B,91,Yes,2,Yes,Yes,9.6
270,Renee Gulati,Engineering Physics,30,50,80,B,75,Yes,3,No,Yes,9.6
270,Renee Gulati,English Communication,23,63,86,A,65,Yes,1,Yes,No,9.6
270,Renee Gulati,Basic Electronics,29,46,75,B,92,Yes,1,Yes,Yes,9.6
271,Advik Borah,Mathematics-I,19,26,45,D,89,Yes,5,Yes,No,7.38
271,Advik Borah,Programming in C,10,65,75,B,92,Yes,5,No,No,7.38
271,Advik Borah,Engineering Physics,15,57,72,B,82,Yes,4,Yes,Yes,7.38
271,Advik Borah,English Communication,16,52,68,C,98,Yes,5,No,No,7.38
271,Advik Borah,Basic Electronics,19,64,83,B,78,Yes,3,Yes,Yes,7.38
272,Adah Dara,Mathematics-I,25,51,76,B,86,Yes,4,No,No,6.12
272,Adah Dara,Programming in C,30,25,55,C,86,Yes,4,No,No,6.12
272,Adah Dara,Engineering Physics,16,57,73,B,60,Yes,3,No,Yes,6.12
272,Adah Dara,English Communication,10,37,47,D,90,Yes,4,Yes,Yes,6.12
272,Adah Dara,Basic Electronics,13,56,69,C,61,Yes,3,No,No,6.12
273,Suhana Wable,Mathematics-I,29,63,92,A,75,Yes,4,Yes,Yes,8.85
273,Suhana Wable,Programming in C,22,42,64,C,92,Yes,2,Yes,No,8.85
273,Suhana Wable,Engineering Physics,17,69,86,A,93,Yes,5,No,No,8.85
273,Suhana Wable,English Communication,17,42,59,C,90,Yes,2,Yes,Yes,8.85
273,Suhana Wable,Basic Electronics,30,66,96,A,82,Yes,5,Yes,No,8.85
274,Damini Handa,Mathematics-I,16,60,76,B,79,Yes,3,Yes,No,6.39
274,Damini Handa,Programming in C,16,55,71,B,91,Yes,5,No,No,6.39
274,Damini Handa,Engineering Physics,11,44,55,C,83,Yes,2,No,Yes,6.39
274,Damini Handa,English Communication,20,46,66,C,95,Yes,1,No,Yes,6.39
274,Damini Handa,Basic Electronics,16,23,39,F,71,No,2,No,Yes,6.39
275,Yuvaan Kadakia,Mathematics-I,12,36,48,D,74,Yes,4,No,No,6.05
275,Yuvaan Kadakia,Programming in C,22,32,54,D,77,Yes,5,No,No,6.05
275,Yuvaan Kadakia,Engineering Physics,25,58,83,B,88,Yes,4,No,Yes,6.05
275,Yuvaan Kadakia,English Communication,13,59,72,B,61,Yes,5,Yes,Yes,6.05
275,Yuvaan Kadakia,Basic Electronics,29,36,65,C,78,Yes,1,Yes,Yes,6.05
276,Nishith Tripathi,Mathematics-I,25,58,83,B,67,Yes,2,Yes,No,6.55
276,Nishith Tripathi,Programming in C,26,66,92,A,95,Yes,4,Yes,No,6.55
276,Nishith Tripathi,Engineering Physics,29,48,77,B,65,Yes,3,Yes,Yes,6.55
276,Nishith Tripathi,English Communication,10,59,69,C,98,Yes,3,Yes,Yes,6.55
276,Nishith Tripathi,Basic Electronics,14,63,77,B,61,Yes,4,Yes,Yes,6.55
277,Azad Ranganathan,Mathematics-I,30,64,94,A,74,Yes,5,Yes,Yes,8.89
277,Azad Ranganathan,Programming in C,25,20,45,D,98,Yes,4,No,Yes,8.89
277,Azad Ranganathan,Engineering Physics,28,32,60,C,82,Yes,2,Yes,No,8.89
277,Azad Ranganathan,English Communication,24,33,57,C,71,Yes,5,Yes,No,8.89
277,Azad Ranganathan,Basic Electronics,26,26,52,D,75,Yes,4,No,Yes,8.89
278,Vardaniya Sani,Mathematics-I,19,47,66,C,96,Yes,2,No,Yes,8.64
278,Vardaniya Sani,Programming in C,21,30,51,D,90,Yes,5,No,Yes,8.64
278,Vardaniya Sani,Engineering Physics,15,53,68,C,92,Yes,4,No,Yes,8.64
278,Vardaniya Sani,English Communication,20,62,82,B,66,Yes,2,No,Yes,8.64
278,Vardaniya Sani,Basic Electronics,26,69,95,A,98,Yes,2,No,No,8.64
279,Miraya Jayaraman,Mathematics-I,12,37,49,D,90,Yes,3,No,No,7.39
279,Miraya Jayaraman,Programming in C,21,34,55,C,90,Yes,5,No,Yes,7.39
279,Miraya Jayaraman,Engineering Physics,27,49,76,B,90,Yes,1,Yes,No,7.39
279,Miraya Jayaraman,English Communication,17,45,62,C,62,Yes,3,Yes,Yes,7.39
279,Miraya Jayaraman,Basic Electronics,11,54,65,C,60,Yes,5,No,Yes,7.39
280,Yakshit Ganesh,Mathematics-I,11,67,78,B,87,Yes,2,Yes,Yes,6.55
280,Yakshit Ganesh,Programming in C,28,44,72,B,85,Yes,2,Yes,No,6.55
280,Yakshit Ganesh,Engineering Physics,26,57,83,B,67,Yes,5,Yes,No,6.55
280,Yakshit Ganesh,English Communication,18,21,39,F,66,No,1,No,Yes,6.55
280,Yakshit Ganesh,Basic Electronics,29,59,88,A,84,Yes,5,No,Yes,6.55
281,Nehmat Dyal,Mathematics-I,27,60,87,A,72,Yes,3,Yes,No,5.95
281,Nehmat Dyal,Programming in C,22,38,60,C,99,Yes,2,Yes,No,5.95
281,Nehmat Dyal,Engineering Physics,24,47,71,B,66,Yes,1,Yes,No,5.95
281,Nehmat Dyal,English Communication,26,23,49,D,98,Yes,5,Yes,No,5.95
281,Nehmat Dyal,Basic Electronics,28,20,48,D,76,Yes,4,No,Yes,5.95
282,Vivaan Dua,Mathematics-I,12,22,34,F,85,No,5,Yes,No,6.89
282,Vivaan Dua,Programming in C,23,49,72,B,74,Yes,1,Yes,No,6.89
282,Vivaan Dua,Engineering Physics,14,37,51,D,86,Yes,3,Yes,No,6.89
282,Vivaan Dua,English Communication,21,53,74,B,88,Yes,4,No,Yes,6.89
282,Vivaan Dua,Basic Electronics,10,46,56,C,79,Yes,5,Yes,Yes,6.89
283,Armaan Deo,Mathematics-I,25,35,60,C,92,Yes,1,Yes,Yes,5.61
283,Armaan Deo,Programming in C,16,54,70,B,82,Yes,5,Yes,Yes,5.61
283,Armaan Deo,Engineering Physics,28,29,57,C,60,Yes,3,Yes,No,5.61
283,Armaan Deo,English Communication,14,53,67,C,91,Yes,2,Yes,Yes,5.61
283,Armaan Deo,Basic Electronics,14,41,55,C,85,Yes,3,Yes,No,5.61
284,Ishita Ramachandran,Mathematics-I,11,65,76,B,95,Yes,3,No,No,6.0
284,Ishita Ramachandran,Programming in C,19,65,84,B,76,Yes,5,No,No,6.0
284,Ishita Ramachandran,Engineering Physics,18,22,40,D,88,Yes,3,No,No,6.0
284,Ishita Ramachandran,English Communication,22,27,49,D,73,Yes,3,No,Yes,6.0
284,Ishita Ramachandran,Basic Electronics,13,51,64,C,81,Yes,2,No,No,6.0
285,Mehul Chauhan,Mathematics-I,13,25,38,F,95,No,3,Yes,No,9.99
285,Mehul Chauhan,Programming in C,22,47,69,C,99,Yes,1,No,Yes,9.99
285,Mehul Chauhan,Engineering Physics,23,41,64,C,90,Yes,1,Yes,No,9.99
285,Mehul Chauhan,English Communication,25,34,59,C,86,Yes,3,Yes,No,9.99
285,Mehul Chauhan,Basic Electronics,11,43,54,D,71,Yes,1,No,No,9.99
286,Abram Vyas,Mathematics-I,29,36,65,C,99,Yes,5,No,Yes,7.67
286,Abram Vyas,Programming in C,11,56,67,C,61,Yes,1,No,Yes,7.67
286,Abram Vyas,Engineering Physics,22,70,92,A,86,Yes,5,Yes,Yes,7.67
286,Abram Vyas,English Communication,16,52,68,C,83,Yes,2,Yes,No,7.67
286,Abram Vyas,Basic Electronics,21,46,67,C,77,Yes,3,Yes,Yes,7.67
287,Seher Sabharwal,Mathematics-I,30,50,80,B,71,Yes,4,No,No,7.34
287,Seher Sabharwal,Programming in C,25,62,87,A,79,Yes,2,No,Yes,7.34
287,Seher Sabharwal,Engineering Physics,30,67,97,A,74,Yes,5,Yes,No,7.34
287,Seher Sabharwal,English Communication,16,29,45,D,82,Yes,2,Yes,No,7.34
287,Seher Sabharwal,Basic Electronics,18,50,68,C,62,Yes,1,No,Yes,7.34
288,Jayan Choudhry,Mathematics-I,10,53,63,C,63,Yes,4,No,No,6.19
288,Jayan Choudhry,Programming in C,20,25,45,D,88,Yes,5,Yes,No,6.19
288,Jayan Choudhry,Engineering Physics,23,67,90,A,79,Yes,5,Yes,No,6.19
288,Jayan Choudhry,English Communication,29,49,78,B,75,Yes,5,No,Yes,6.19
288,Jayan Choudhry,Basic Electronics,16,42,58,C,95,Yes,5,No,Yes,6.19
289,Dhanuk Sankar,Mathematics-I,14,24,38,F,73,No,4,Yes,No,9.1
289,Dhanuk Sankar,Programming in C,14,22,36,F,71,No,5,No,No,9.1
289,Dhanuk Sankar,Engineering Physics,16,59,75,B,61,Yes,4,Yes,Yes,9.1
289,Dhanuk Sankar,English Communication,22,60,82,B,86,Yes,5,Yes,No,9.1
289,Dhanuk Sankar,Basic Electronics,17,47,64,C,100,Yes,2,No,Yes,9.1
290,Keya Dubey,Mathematics-I,22,56,78,B,84,Yes,1,Yes,Yes,7.87
290,Keya Dubey,Programming in C,30,70,100,A,75,Yes,2,Yes,Yes,7.87
290,Keya Dubey,Engineering Physics,26,26,52,D,71,Yes,4,No,No,7.87
290,Keya Dubey,English Communication,25,27,52,D,78,Yes,5,No,Yes,7.87
290,Keya Dubey,Basic Electronics,10,65,75,B,88,Yes,4,No,Yes,7.87
291,Farhan Bakshi,Mathematics-I,15,35,50,D,80,Yes,3,Yes,No,9.42
291,Farhan Bakshi,Programming in C,15,36,51,D,99,Yes,1,No,No,9.42
291,Farhan Bakshi,Engineering Physics,18,63,81,B,82,Yes,5,Yes,Yes,9.42
291,Farhan Bakshi,English Communication,13,54,67,C,96,Yes,3,No,Yes,9.42
291,Farhan Bakshi,Basic Electronics,18,31,49,D,76,Yes,4,Yes,Yes,9.42
292,Yuvraj  Bhandari,Mathematics-I,12,69,81,B,80,Yes,1,No,No,9.36
292,Yuvraj  Bhandari,Programming in C,24,29,53,D,85,Yes,3,No,No,9.36
292,Yuvraj  Bhandari,Engineering Physics,24,60,84,B,93,Yes,4,Yes,Yes,9.36
292,Yuvraj  Bhandari,English Communication,24,42,66,C,90,Yes,4,No,No,9.36
292,Yuvraj  Bhandari,Basic Electronics,30,36,66,C,88,Yes,1,No,Yes,9.36
293,Shray Ghosh,Mathematics-I,26,51,77,B,81,Yes,5,Yes,Yes,6.71
293,Shray Ghosh,Programming in C,21,48,69,C,63,Yes,5,Yes,No,6.71
293,Shray Ghosh,Engineering Physics,24,20,44,D,76,Yes,2,No,Yes,6.71
293,Shray Ghosh,English Communication,27,67,94,A,68,Yes,1,Yes,No,6.71
293,Shray Ghosh,Basic Electronics,10,50,60,C,73,Yes,5,No,Yes,6.71
294,Amira Chakraborty,Mathematics-I,13,57,70,B,97,Yes,2,Yes,Yes,6.7
294,Amira Chakraborty,Programming in C,25,59,84,B,81,Yes,3,Yes,Yes,6.7
294,Amira Chakraborty,Engineering Physics,27,36,63,C,86,Yes,2,No,Yes,6.7
294,Amira Chakraborty,English Communication,30,39,69,C,68,Yes,4,Yes,No,6.7
294,Amira Chakraborty,Basic Electronics,13,21,34,F,63,No,5,No,No,6.7
295,Advika Loke,Mathematics-I,14,30,44,D,98,Yes,5,Yes,No,7.76
295,Advika Loke,Programming in C,21,47,68,C,64,Yes,5,No,Yes,7.76
295,Advika Loke,Engineering Physics,28,46,74,B,97,Yes,1,No,No,7.76
295,Advika Loke,English Communication,22,56,78,B,74,Yes,5,No,Yes,7.76
295,Advika Loke,Basic Electronics,13,46,59,C,84,Yes,4,No,No,7.76
296,Shalv Varty,Mathematics-I,19,25,44,D,83,Yes,3,Yes,No,6.52
296,Shalv Varty,Programming in C,24,50,74,B,85,Yes,1,Yes,Yes,6.52
296,Shalv Varty,Engineering Physics,19,68,87,A,93,Yes,1,Yes,Yes,6.52
296,Shalv Varty,English Communication,23,30,53,D,96,Yes,5,Yes,No,6.52
296,Shalv Varty,Basic Electronics,25,50,75,B,94,Yes,5,Yes,Yes,6.52
297,Farhan Varty,Mathematics-I,16,60,76,B,81,Yes,5,No,No,9.4
297,Farhan Varty,Programming in C,22,37,59,C,78,Yes,2,Yes,No,9.4
297,Farhan Varty,Engineering Physics,25,42,67,C,96,Yes,4,Yes,Yes,9.4
297,Farhan Varty,English Communication,22,65,87,A,99,Yes,3,Yes,No,9.4
297,Farhan Varty,Basic Electronics,25,33,58,C,73,Yes,3,Yes,Yes,9.4
298,Piya D’Alia,Mathematics-I,12,26,38,F,91,No,3,Yes,No,6.57
298,Piya D’Alia,Programming in C,20,66,86,A,93,Yes,1,Yes,No,6.57
298,Piya D’Alia,Engineering Physics,26,43,69,C,94,Yes,1,Yes,Yes,6.57
298,Piya D’Alia,English Communication,22,30,52,D,61,Yes,1,No,No,6.57
298,Piya D’Alia,Basic Electronics,28,49,77,B,83,Yes,2,Yes,No,6.57
299,Divyansh Atwal,Mathematics-I,19,43,62,C,94,Yes,4,No,Yes,7.83
299,Divyansh Atwal,Programming in C,11,70,81,B,96,Yes,2,No,Yes,7.83
299,Divyansh Atwal,Engineering Physics,20,61,81,B,91,Yes,3,Yes,No,7.83
299,Divyansh Atwal,English Communication,11,65,76,B,86,Yes,4,Yes,Yes,7.83
299,Divyansh Atwal,Basic Electronics,28,62,90,A,67,Yes,4,No,No,7.83
300,Anahita Gandhi,Mathematics-I,29,28,57,C,64,Yes,1,No,No,6.35
300,Anahita Gandhi,Programming in C,19,23,42,D,99,Yes,3,Yes,Yes,6.35
300,Anahita Gandhi,Engineering Physics,28,69,97,A,73,Yes,1,No,Yes,6.35
300,Anahita Gandhi,English Communication,29,66,95,A,90,Yes,4,Yes,Yes,6.35
300,Anahita Gandhi,Basic Electronics,16,57,73,B,67,Yes,2,Yes,No,6.35
301,Oorja Divan,Mathematics-I,13,35,48,D,82,Yes,5,Yes,No,6.65
301,Oorja Divan,Programming in C,17,42,59,C,96,Yes,5,Yes,No,6.65
301,Oorja Divan,Engineering Physics,10,64,74,B,99,Yes,5,Yes,Yes,6.65
301,Oorja Divan,English Communication,14,27,41,D,62,Yes,3,Yes,No,6.65
301,Oorja Divan,Basic Electronics,29,47,76,B,100,Yes,1,No,Yes,6.65
302,Hansh Dhaliwal,Mathematics-I,19,31,50,D,66,Yes,1,Yes,No,7.03
302,Hansh Dhaliwal,Programming in C,24,38,62,C,98,Yes,4,No,No,7.03
302,Hansh Dhaliwal,Engineering Physics,21,69,90,A,100,Yes,4,Yes,Yes,7.03
302,Hansh Dhaliwal,English Communication,17,44,61,C,71,Yes,2,Yes,Yes,7.03
302,Hansh Dhaliwal,Basic Electronics,27,54,81,B,69,Yes,4,No,No,7.03
303,Advik Rastogi,Mathematics-I,20,38,58,C,62,Yes,1,No,Yes,6.76
303,Advik Rastogi,Programming in C,19,48,67,C,62,Yes,2,Yes,Yes,6.76
303,Advik Rastogi,Engineering Physics,21,26,47,D,99,Yes,2,Yes,No,6.76
303,Advik Rastogi,English Communication,23,53,76,B,90,Yes,5,Yes,Yes,6.76
303,Advik Rastogi,Basic Electronics,27,23,50,D,89,Yes,2,No,No,6.76
304,Anahi Goel,Mathematics-I,19,47,66,C,81,Yes,4,Yes,No,8.76
304,Anahi Goel,Programming in C,25,22,47,D,85,Yes,5,No,No,8.76
304,Anahi Goel,Engineering Physics,19,27,46,D,70,Yes,1,Yes,No,8.76
304,Anahi Goel,English Communication,26,39,65,C,63,Yes,3,No,No,8.76
304,Anahi Goel,Basic Electronics,16,52,68,C,78,Yes,1,No,No,8.76
305,Sahil Sundaram,Mathematics-I,10,51,61,C,90,Yes,1,No,Yes,6.68
305,Sahil Sundaram,Programming in C,20,38,58,C,75,Yes,4,No,No,6.68
305,Sahil Sundaram,Engineering Physics,12,34,46,D,98,Yes,5,Yes,Yes,6.68
305,Sahil Sundaram,English Communication,21,22,43,D,70,Yes,3,No,No,6.68
305,Sahil Sundaram,Basic Electronics,14,59,73,B,96,Yes,3,Yes,Yes,6.68
306,Emir Kapoor,Mathematics-I,28,66,94,A,74,Yes,4,No,Yes,6.76
306,Emir Kapoor,Programming in C,10,26,36,F,62,No,4,No,No,6.76
306,Emir Kapoor,Engineering Physics,25,69,94,A,81,Yes,4,No,No,6.76
306,Emir Kapoor,English Communication,17,59,76,B,75,Yes,1,Yes,No,6.76
306,Emir Kapoor,Basic Electronics,12,33,45,D,79,Yes,2,No,Yes,6.76
307,Samarth Yogi,Mathematics-I,18,29,47,D,80,Yes,3,Yes,Yes,8.51
307,Samarth Yogi,Programming in C,26,65,91,A,67,Yes,2,No,No,8.51
307,Samarth Yogi,Engineering Physics,12,39,51,D,65,Yes,4,No,No,8.51
307,Samarth Yogi,English Communication,30,27,57,C,71,Yes,4,Yes,No,8.51
307,Samarth Yogi,Basic Electronics,17,25,42,D,64,Yes,4,Yes,No,8.51
308,Anya Verma,Mathematics-I,12,22,34,F,91,No,3,No,No,7.19
308,Anya Verma,Programming in C,15,29,44,D,65,Yes,4,Yes,No,7.19
308,Anya Verma,Engineering Physics,15,60,75,B,80,Yes,4,Yes,No,7.19
308,Anya Verma,English Communication,19,48,67,C,67,Yes,4,Yes,No,7.19
308,Anya Verma,Basic Electronics,11,21,32,F,83,No,5,Yes,Yes,7.19
309,Oorja Tata,Mathematics-I,19,58,77,B,87,Yes,1,No,Yes,7.09
309,Oorja Tata,Programming in C,13,52,65,C,88,Yes,4,No,No,7.09
309,Oorja Tata,Engineering Physics,28,32,60,C,79,Yes,1,Yes,No,7.09
309,Oorja Tata,English Communication,18,54,72,B,77,Yes,3,Yes,Yes,7.09
309,Oorja Tata,Basic Electronics,18,37,55,C,91,Yes,5,No,No,7.09
310,Raghav Tripathi,Mathematics-I,24,29,53,D,61,Yes,3,No,No,7.8
310,Raghav Tripathi,Programming in C,19,39,58,C,64,Yes,4,No,No,7.8
310,Raghav Tripathi,Engineering Physics,28,69,97,A,85,Yes,4,Yes,No,7.8
310,Raghav Tripathi,English Communication,21,42,63,C,93,Yes,3,No,Yes,7.8
310,Raghav Tripathi,Basic Electronics,28,67,95,A,74,Yes,2,Yes,Yes,7.8
311,Dhruv Din,Mathematics-I,18,53,71,B,68,Yes,3,No,No,9.46
311,Dhruv Din,Programming in C,12,37,49,D,70,Yes,5,No,Yes,9.46
311,Dhruv Din,Engineering Physics,19,21,40,D,70,Yes,4,Yes,Yes,9.46
311,Dhruv Din,English Communication,25,66,91,A,67,Yes,4,No,Yes,9.46
311,Dhruv Din,Basic Electronics,21,53,74,B,72,Yes,4,Yes,Yes,9.46
312,Nitara Wason,Mathematics-I,18,28,46,D,65,Yes,3,Yes,No,9.35
312,Nitara Wason,Programming in C,30,23,53,D,65,Yes,5,No,Yes,9.35
312,Nitara Wason,Engineering Physics,30,53,83,B,95,Yes,3,Yes,Yes,9.35
312,Nitara Wason,English Communication,14,39,53,D,94,Yes,1,Yes,Yes,9.35
312,Nitara Wason,Basic Electronics,26,34,60,C,75,Yes,4,No,No,9.35
313,Zoya Chakraborty,Mathematics-I,27,66,93,A,85,Yes,1,No,Yes,8.63
313,Zoya Chakraborty,Programming in C,18,28,46,D,85,Yes,5,Yes,No,8.63
313,Zoya Chakraborty,Engineering Physics,10,54,64,C,85,Yes,3,No,No,8.63
313,Zoya Chakraborty,English Communication,20,44,64,C,93,Yes,4,No,Yes,8.63
313,Zoya Chakraborty,Basic Electronics,13,52,65,C,93,Yes,4,No,Yes,8.63
314,Sahil Grover,Mathematics-I,17,59,76,B,100,Yes,1,No,No,5.81
314,Sahil Grover,Programming in C,25,48,73,B,92,Yes,3,No,Yes,5.81
314,Sahil Grover,Engineering Physics,23,60,83,B,69,Yes,1,Yes,Yes,5.81
314,Sahil Grover,English Communication,20,70,90,A,86,Yes,5,Yes,No,5.81
314,Sahil Grover,Basic Electronics,16,47,63,C,96,Yes,4,Yes,Yes,5.81
315,Jayan Borah,Mathematics-I,16,38,54,D,65,Yes,4,No,Yes,7.71
315,Jayan Borah,Programming in C,13,69,82,B,66,Yes,1,No,Yes,7.71
315,Jayan Borah,Engineering Physics,21,62,83,B,78,Yes,3,Yes,Yes,7.71
315,Jayan Borah,English Communication,26,44,70,B,72,Yes,3,Yes,Yes,7.71
315,Jayan Borah,Basic Electronics,21,35,56,C,77,Yes,4,No,No,7.71
316,Ivan Koshy,Mathematics-I,19,41,60,C,81,Yes,4,Yes,Yes,8.9
316,Ivan Koshy,Programming in C,30,38,68,C,75,Yes,1,Yes,Yes,8.9
316,Ivan Koshy,Engineering Physics,28,24,52,D,82,Yes,2,No,Yes,8.9
316,Ivan Koshy,English Communication,29,39,68,C,65,Yes,3,No,No,8.9
316,Ivan Koshy,Basic Electronics,15,46,61,C,93,Yes,4,Yes,No,8.9
317,Eshani Vyas,Mathematics-I,14,31,45,D,81,Yes,1,Yes,No,5.59
317,Eshani Vyas,Programming in C,16,33,49,D,83,Yes,2,Yes,Yes,5.59
